X_Flat,Y_Flat,Z_Zero,Intensity
0.612244897959183,-9.591836734693878,0.0,0.5829506444156968
1.0204081632653068,-9.591836734693878,0.0,0.3309201432042234
1.4285714285714288,-9.591836734693878,0.0,0.06387270053958526
1.8367346938775508,-9.591836734693878,0.0,-0.18791724659794395
2.2448979591836746,-9.591836734693878,0.0,-0.38830541462552554
2.6530612244897966,-9.591836734693878,0.0,-0.5035775077314975
3.0612244897959187,-9.591836734693878,0.0,-0.5129407444661093
3.4693877551020407,-9.591836734693878,0.0,-0.4177812679658288
3.8775510204081627,-9.591836734693878,0.0,-0.2456421429775416
4.2857142857142865,-9.591836734693878,0.0,-0.04587947922646776
4.6938775510204085,-9.591836734693878,0.0,0.12338595480330662
5.1020408163265305,-9.591836734693878,0.0,0.21384907819561877
5.510204081632654,-9.591836734693878,0.0,0.20491333150569652
5.918367346938776,-9.591836734693878,0.0,0.11365704319264902
6.326530612244898,-9.591836734693878,0.0,-0.008439776391641673
6.73469387755102,-9.591836734693878,0.0,-0.09271436430224678
7.142857142857142,-9.591836734693878,0.0,-0.07946840746401013
7.551020408163264,-9.591836734693878,0.0,0.056447266203597024
7.95918367346939,-9.591836734693878,0.0,0.2911345829795042
8.367346938775512,-9.591836734693878,0.0,0.5554001735686778
8.775510204081634,-9.591836734693878,0.0,0.7570779829806814
9.183673469387756,-9.591836734693878,0.0,0.8145243093442731
9.591836734693878,-9.591836734693878,0.0,0.6885954680208364
10.0,-9.591836734693878,0.0,0.4001072498528613
-10.0,-9.183673469387756,0.0,0.13394067907804788
-9.591836734693878,-9.183673469387756,0.0,0.18346825746193549
-9.183673469387756,-9.183673469387756,0.0,0.22988694068951826
-8.775510204081632,-9.183673469387756,0.0,0.27485743985148947
-8.36734693877551,-9.183673469387756,0.0,0.313304229463398
-7.959183673469388,-9.183673469387756,0.0,0.3375518654136912
-7.551020408163265,-9.183673469387756,0.0,0.3425772899501114
-7.142857142857142,-9.183673469387756,0.0,0.3296559757795974
-6.73469387755102,-9.183673469387756,0.0,0.3068684362932928
-6.326530612244898,-9.183673469387756,0.0,0.2865621912064066
-5.918367346938775,-9.183673469387756,0.0,0.2811390424925303
-5.5102040816326525,-9.183673469387756,0.0,0.2989962174783
-5.1020408163265305,-9.183673469387756,0.0,0.34208723952174863
-4.6938775510204085,-9.183673469387756,0.0,0.4057240951792508
-4.285714285714286,-9.183673469387756,0.0,0.4803629412922606
-3.8775510204081627,-9.183673469387756,0.0,0.5545339550375156
-3.4693877551020407,-9.183673469387756,0.0,0.6179060451747977
-3.0612244897959187,-9.183673469387756,0.0,0.6636402466131529
-2.6530612244897958,-9.183673469387756,0.0,0.68951390546008
-2.244897959183673,-9.183673469387756,0.0,0.6976422576489344
-1.8367346938775508,-9.183673469387756,0.0,0.6929141364570328
-1.4285714285714288,-9.183673469387756,0.0,0.680499689152158
-1.020408163265305,-9.183673469387756,0.0,0.6630142511114288
-0.612244897959183,-9.183673469387756,0.0,0.6381359402786391
-0.204081632653061,-9.183673469387756,0.0,0.5976034518438231
0.204081632653061,-9.183673469387756,0.0,0.5284250852090941
0.612244897959183,-9.183673469387756,0.0,0.4166681573775379
1.0204081632653068,-9.183673469387756,0.0,0.2533370319826318
1.4285714285714288,-9.183673469387756,0.0,0.04076987458333012
1.8367346938775508,-9.183673469387756,0.0,-0.20289248611692212
2.2448979591836746,-9.183673469387756,0.0,-0.44375206874533935
2.6530612244897966,-9.183673469387756,0.0,-0.6383049074841635
3.0612244897959187,-9.183673469387756,0.0,-0.7451868531636945
3.4693877551020407,-9.183673469387756,0.0,-0.7394077273124593
3.8775510204081627,-9.183673469387756,0.0,-0.6239664257530424
4.2857142857142865,-9.183673469387756,0.0,-0.43347632146796
4.6938775510204085,-9.183673469387756,0.0,-0.2265261077923798
5.1020408163265305,-9.183673469387756,0.0,-0.0675867736546467
5.510204081632654,-9.183673469387756,0.0,-0.003919689132817782
5.918367346938776,-9.183673469387756,0.0,-0.04611272160356722
6.326530612244898,-9.183673469387756,0.0,-0.16081249872096548
6.73469387755102,-9.183673469387756,0.0,-0.28036187421733066
7.142857142857142,-9.183673469387756,0.0,-0.3275089583238395
7.551020408163264,-9.183673469387756,0.0,-0.24668072193695878
7.95918367346939,-9.183673469387756,0.0,-0.029504379386386004
8.367346938775512,-9.183673469387756,0.0,0.2766093872806106
8.775510204081634,-9.183673469387756,0.0,0.5818763834756233
9.183673469387756,-9.183673469387756,0.0,0.7856927982696778
9.591836734693878,-9.183673469387756,0.0,0.8145243093442731
10.0,-9.183673469387756,0.0,0.6509278422374914
-10.0,-8.775510204081632,0.0,0.1769559850899131
-9.591836734693878,-8.775510204081632,0.0,0.21970666485845536
-9.183673469387756,-8.775510204081632,0.0,0.27485743985148947
-8.775510204081632,-8.775510204081632,0.0,0.3355554685959319
-8.36734693877551,-8.775510204081632,0.0,0.38615649002089214
-7.959183673469388,-8.775510204081632,0.0,0.4104425346088948
-7.551020408163265,-8.775510204081632,0.0,0.39930244929392955
-7.142857142857142,-8.775510204081632,0.0,0.3545921576947888
-6.73469387755102,-8.775510204081632,0.0,0.2880878635903902
-6.326530612244898,-8.775510204081632,0.0,0.21667845612864164
-5.918367346938775,-8.775510204081632,0.0,0.15624985648727163
-5.5102040816326525,-8.775510204081632,0.0,0.11674888598090882
-5.1020408163265305,-8.775510204081632,0.0,0.099963509170581
-4.6938775510204085,-8.775510204081632,0.0,0.10025466581264991
-4.285714285714286,-8.775510204081632,0.0,0.10743163632464964
-3.8775510204081627,-8.775510204081632,0.0,0.11049893673885114
-3.4693877551020407,-8.775510204081632,0.0,0.10109607927492198
-3.0612244897959187,-8.775510204081632,0.0,0.07585833939757342
-2.6530612244897958,-8.775510204081632,0.0,0.03736732906287882
-2.244897959183673,-8.775510204081632,0.0,-0.006338594381453455
